registro;acta;semana;capitulo;competencia;abs_inicial;abs_final;civ;item;descripcion;und;longitud;ancho;espesor;cantidad;valor_unitario;costo_directo;calzada;tramo_inicio;tramo_final;pk_id;tramo;observaciones;contrato_id
50997;71;270;8.CODENSA REDES SECAS;IDU;1349.66;1401.08;1007124;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;1.3;0;0;1.3;393359;511367;OCCIDENTAL;cl 183;cl 185 b;92086838;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50996;71;270;8.CODENSA REDES SECAS;IDU;961;1107;1001082;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;4;0;0;4;393359;1573436;OCCIDENTAL;cl 181;cl 181 c;92086808;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50995;71;270;8.CODENSA REDES SECAS;IDU;513.4;647;1008484;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;3;0;0;3;393359;1180077;OCCIDENTAL;cl 173;cl 180;92086833;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50994;71;270;8.CODENSA REDES SECAS;IDU;23.13;224.4;1001382;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;7;0;0;7;393359;2753513;OCCIDENTAL;cl 170;cl 172;92086811;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50993;71;270;8.CODENSA REDES SECAS;IDU;899.5;960;1001222;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;1.12;0;0;1.12;393359;440562;ORIENTAL;cl 180;cl 181;91042461;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50992;71;270;8.CODENSA REDES SECAS;IDU;0;8;1001382;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;1;0;0;1;393359;393359;ORIENTAL;cl 170;cl 172;91042441;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50991;71;270;8.CODENSA REDES SECAS;IDU;0;20;1001385;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;1;0;0;1;393359;393359;ORIENTAL;cl 170;cl 172;507849;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50990;71;270;8.CODENSA REDES SECAS;IDU;1151;1158;1001038;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;1;0;0;1;393359;393359;ORIENTAL;cl 182;kr 9;600020;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50988;71;270;8.CODENSA REDES SECAS;IDU;1216.63;1301;1006372;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;1.1;0;0;1.1;393359;432695;ORIENTAL;cl 182 a;cl 183;92086801;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50987;71;270;8.CODENSA REDES SECAS;IDU;1310.9;1349.66;1007125;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-0.5;0;0;-0.5;716907;-358453;OCCIDENTAL;cl 183;cl 185 b;91019381;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50986;71;270;8.CODENSA REDES SECAS;IDU;1510.83;1530;1000763;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-1;0;0;-1;716907;-716907;OCCIDENTAL;cl 183;cl 185 b;92086826;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50985;71;270;8.CODENSA REDES SECAS;IDU;1720.15;1744.99;1006359;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-1;0;0;-1;716907;-716907;OCCIDENTAL;cl 187;cl 187 a;525215;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50984;71;270;8.CODENSA REDES SECAS;IDU;2168.51;2336.36;1000131;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-1;0;0;-1;716907;-716907;ORIENTAL;cl 191;cl 192;525263;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50983;71;270;8.CODENSA REDES SECAS;IDU;2169.2;2348.01;1000131;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-1;0;0;-1;716907;-716907;ORIENTAL;cl 191;cl 192;525262;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50982;71;270;8.CODENSA REDES SECAS;IDU;1401.08;1490.64;1000938;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-1;0;0;-1;716907;-716907;OCCIDENTAL;cl 183;cl 185 b;525265;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50981;71;270;8.CODENSA REDES SECAS;IDU;1615.41;1720.15;1008278;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-1;0;0;-1;716907;-716907;CENTRAL;cl 186;cl 187;91042451;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50980;71;270;8.CODENSA REDES SECAS;IDU;1567.28;1615.41;1000717;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-0.7;0;0;-0.7;716907;-501835;OCCIDENTAL;cl 185 b;cl 186;525259;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50979;71;270;8.CODENSA REDES SECAS;IDU;1216.63;1312.95;1006372;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-0.7;0;0;-0.7;716907;-501835;ORIENTAL;cl 182 a;cl 183;606394;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50978;71;270;8.CODENSA REDES SECAS;IDU;1155.58;1216.63;1001035;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-0.7;0;0;-0.7;716907;-501835;ORIENTAL;cl 182;cl 182 a;525268;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50977;71;270;8.CODENSA REDES SECAS;IDU;1107.05;1155.58;1001082;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-0.7;0;0;-0.7;716907;-501835;ORIENTAL;cl 181 c;cl 182;91062397;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50976;71;270;8.CODENSA REDES SECAS;IDU;1510.83;1538.4;1000763;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;-0.5;0;0;-0.5;716907;-358453;OCCIDENTAL;cl 183;cl 185 b;525237;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50975;71;270;8.CODENSA REDES SECAS;IDU;1535.87;1567.28;1006975;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;1;0;0;1;716907;716907;OCCIDENTAL;cl 185 b;cl 186;92086819;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50974;71;270;8.CODENSA REDES SECAS;IDU;1325;1349.66;1007125;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;0.5;0;0;0.5;716907;358454;OCCIDENTAL;cl 183;cl 185 b;92086839;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50973;71;270;8.CODENSA REDES SECAS;IDU;1107;1145;1001082;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;2;0;0;2;716907;1433814;ORIENTAL;cl 181 c;cl 182;92086830;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50972;71;270;8.CODENSA REDES SECAS;IDU;1162;1216.63;1001035;8.23.;CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.;UN;2;0;0;2;716907;1433814;ORIENTAL;cl 182;cl 182 a;525267;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.23. CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN NORMA CODENSA CS 275  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 1.49 x 0.99m. Medidas Internas: 1.19 x 0.69m. Altura: 1.37m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50971;71;270;8.CODENSA REDES SECAS;IDU;1860.77;1946.13;1000396;NP-115;CAJA DE INSPECCIÓN  PARA CANALIZACIÓN NORMA CODENSA CS 280  (Via. Incluye Base, Muros, Pañete, Marco y Tapas). Medidas Externas: 2,00 x 2,00m. Medidas Internas: 1.50 x 1.5m. Altura: 1,80m.;UN;-1;0;0;-1;3667456;-3667456;OCCIDENTAL;cl 188 bis;cl 189;525256;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-115 CAJA DE INSPECCIÓN  PARA CANALIZACIÓN NORMA CODENSA CS 280  (Via. Incluye Base Muros Pañete Marco y Tapas). Medidas Externas: 200 x 200m. Medidas Internas: 1.50 x 1.5m. Altura: 180m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50970;71;270;8.CODENSA REDES SECAS;IDU;2348.01;2392.16;1000041;NP-115;CAJA DE INSPECCIÓN  PARA CANALIZACIÓN NORMA CODENSA CS 280  (Via. Incluye Base, Muros, Pañete, Marco y Tapas). Medidas Externas: 2,00 x 2,00m. Medidas Internas: 1.50 x 1.5m. Altura: 1,80m.;UN;-0.7;0;0;-0.7;3667456;-2567219;ORIENTAL;cl 192;cl 193;525250;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-115 CAJA DE INSPECCIÓN  PARA CANALIZACIÓN NORMA CODENSA CS 280  (Via. Incluye Base Muros Pañete Marco y Tapas). Medidas Externas: 200 x 200m. Medidas Internas: 1.50 x 1.5m. Altura: 180m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
